# gruntz_functions.tsv - census of every retail function RVA the source
# tree labels (rva, current name, owning unit). BUILD-INTEGRITY floor: an
# RVA that vanishes from a build fails `gruntz build --full`; see
# gruntz.audit.function_census. Moves and renames are not losses - the row
# follows the label. The floor is HEAD's copy of this file unioned with
# the working tree, so deliberately removing a WRONG label means deleting
# its row here and committing the deletion.
rva	name	unit
0x092f00	?SaveGameAs@CGruntzMgr@@QAEHXZ	gruntzmgr
0x093170	?SyncOptionsState@CGruntzMgr@@QAEHXZ	gruntzmgr
0x0933e0	?AdvanceOptionsCycle@CGruntzMgr@@QAEHXZ	gruntzmgr
0x093460	?BroadcastCmd@CGruntzMgr@@QAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@H@Z	gruntzmgr
0x093620	?SaveState@CGruntzMgr@@QAEHPAVCFileMemBase@@@Z	gruntzmgr
0x093920	?LoadState@CGruntzMgr@@QAEHPAVCFileMemBase@@@Z	gruntzmgr
0x093be0	?IsBattlezMapFile@CGruntzMgr@@QAEHVCString@@@Z	gruntzmgr
0x093d40	?BuildLevelRezPath@CGruntzMgr@@QAEHHHHHVCString@@@Z	levelrezpath
0x094340	??0?$CArray@PAUPLAYLISTINFOSTRUCT@@PAU1@@@QAE@XZ	arrayserialize
0x094640	??0CGruntzWnd@@QAE@XZ	gruntzwnd
0x094670	??_GCGruntzWnd@@UAEPAXI@Z	gruntzwnd
0x0946a0	??1CGruntzWnd@@UAE@XZ	gruntzwnd
0x094770	?HandleWindowCommand@CGruntzWnd@@UAEHHHH@Z	gruntzwnd
0x094790	?PreDispatchMessage@CGruntzWnd@@UAEHIIJ@Z	gruntzwnd
0x0948a0	?OnChar@CGruntzWnd@@UAEHIJ@Z	gruntzwnd
0x0948e0	?OnKeyDown@CGruntzWnd@@UAEHIJ@Z	gruntzwnd
0x094920	?OnKeyUp@CGruntzWnd@@UAEHIJ@Z	gruntzwnd
0x094960	?OnLButtonDown@CGruntzWnd@@UAEHIHH@Z	gruntzwnd
0x0949a0	?OnLButtonUp@CGruntzWnd@@UAEHIHH@Z	gruntzwnd
0x0949e0	?OnMouseMove@CGruntzWnd@@UAEHIHH@Z	gruntzwnd
0x094a20	?OnRButtonDown@CGruntzWnd@@UAEHIHH@Z	gruntzwnd
0x094a60	?OnRButtonUp@CGruntzWnd@@UAEHIHH@Z	gruntzwnd
0x094aa0	?OnLButtonDblClk@CGruntzWnd@@UAEHIHH@Z	gruntzwnd
0x094ae0	?OnRButtonDblClk@CGruntzWnd@@UAEHIHH@Z	gruntzwnd
0x094b20	?OnActivateApp@CGruntzWnd@@UAEHIJ@Z	gruntzwnd
0x094b90	?OnClose@CGruntzWnd@@UAEHXZ	gruntzwnd
0x094bc0	?OnPaint@CGruntzWnd@@UAEHXZ	gruntzwnd
0x094c10	??1CGameWnd@@UAE@XZ	gruntzwnd
0x094c40	?PreDispatchMessage@CGameWnd@@UAEHIIJ@Z	gamewndcomdats
0x094c60	?HandleWindowCommand@CGameWnd@@UAEHHHH@Z	gamewndcomdats
0x094c80	?OnKeyUp@CGameWnd@@UAEHIJ@Z	gamewndcomdats
0x094ca0	?OnLButtonDown@CGameWnd@@UAEHIHH@Z	gamewndcomdats
0x094cc0	?OnRButtonDown@CGameWnd@@UAEHIHH@Z	gamewndcomdats
0x094ce0	?OnLButtonUp@CGameWnd@@UAEHIHH@Z	gamewndcomdats
0x094d00	?OnRButtonUp@CGameWnd@@UAEHIHH@Z	gamewndcomdats
0x094d20	?OnMouseMove@CGameWnd@@UAEHIHH@Z	gamewndcomdats
0x094d40	?OnLButtonDblClk@CGameWnd@@UAEHIHH@Z	gamewndcomdats
0x094d60	?OnRButtonDblClk@CGameWnd@@UAEHIHH@Z	gamewndcomdats
0x094d80	??_GCGameWnd@@UAEPAXI@Z	gruntzwnd
0x095090	?LoadGameAssetNamespaces@CHelpState@@UAEHPAVCGruntzMgr@@HH@Z	helpstate
0x095120	?ReleaseResources@CHelpState@@UAEXXZ	helpstate
0x095140	?EnterState@CHelpState@@UAEHW4GameStateId@@@Z	helpstate
0x0951d0	?LeaveState@CHelpState@@UAEHW4GameStateId@@@Z	helpstate
0x0951f0	?Render@CHelpState@@UAEHXZ	helpstate
0x095320	?InputVirtual@CHelpState@@UAEHXZ	helpstate
0x0953a0	?RestoreDisplay@CHelpState@@UAEHXZ	helpstate
0x0953f0	?OnKeyDown@CHelpState@@UAEHHH@Z	helpstate
0x095440	?OnLButtonDown@CHelpState@@UAEHHHH@Z	helpstate
0x095750	_CreateInGameIcon	ingameworkerhandlers
0x095890	_CreateInGameText	ingameworkerhandlers
0x0959d0	_CreateToyPeek	ingameworkerhandlers
0x095b10	??0CInGameIcon@@QAE@PAUCGameObject@@@Z	ingameicon
0x097680	?HandleInput@CInGameIcon@@QAEHXZ	ingameicon
0x097880	?FireActivation@CInGameIcon@@UAEXH@Z	ingameicon
0x0979e0	?RegisterIconActions@@YAXXZ	ingameicon
0x097de0	?FireActivation@CToyPeek@@UAEXH@Z	ingameicon
0x097f40	?RegisterIconState@@YAXXZ	ingameicon
0x098140	??0CToyPeek@@QAE@PAUCGameObject@@@Z	ingameicon
0x098340	?RefreshCell@CInGameIcon@@QAEHXZ	ingameicon
0x0983e0	?SerializeMove@CToyPeek@@UAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@PAUCGameObject@@@Z	ingameicon
0x0984b0	?PeekCycle@CInGameIcon@@QAEHXZ	ingameicon
0x0986b0	?PlaceAt@CInGameIcon@@QAEHHH@Z	ingameicon
0x098a90	?Reposition@CInGameIcon@@QAEHXZ	ingameicon
0x098c90	?SerializeMove@CInGameIcon@@UAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@PAUCGameObject@@@Z	ingameicon
0x099110	??0CInGameText@@QAE@PAUCGameObject@@@Z	ingameicon
0x099460	?FireActivation@CInGameText@@UAEXH@Z	ingameicon
0x0995c0	?RegisterTextLogic@@YAXXZ	ingameicon
0x0997c0	?Update@CInGameText@@QAEHXZ	ingameicon
0x099a30	?SerializeMove@CInGameText@@UAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@PAUCGameObject@@@Z	ingameicon
0x099b10	?SetupSprite@CInGameIcon@@QAEXPBD@Z	ingameicon
0x099ba0	??0CAreaMgr@@QAE@XZ	areamgr
0x099c20	??1CAreaMgr@@QAE@XZ	areamgr
0x099ca0	??1CSpawnList@@QAE@XZ	areamgr
0x099d10	?InitializeLevelArea@@YAHH@Z	areamgr
0x099d40	?InitializeLevel@CAreaMgr@@QAEHH@Z	areamgr
0x09a0b0	?Reset@CAreaMgr@@QAEXXZ	areamgr
0x09a0d0	?FindEntry@CSpawnList@@QAEPAVCSpawnEntry@@VCString@@H@Z	areamgr
0x09a260	?GetName@CSpawnEntry@@QAE?AVCString@@XZ	gruntspawnconfig
0x09a290	?FindByName@CSpawnList@@QAEPAVCSpawnEntry@@ABVCString@@@Z	areamgr
0x09a420	?ClearFlags@CSpawnList@@QAEXXZ	areamgr
0x09a450	?DeleteAllEntries@CSpawnList@@QAEXXZ	areamgr
0x09a4a0	??1CSpawnEntry@@QAE@XZ	areamgr
0x09a4c0	?LoadObjectResources@CAreaMgr@@QAEHPAVCDDrawSurfaceMgr@@PAVCSymTab@@@Z	areamgr
0x09a510	?LoadObjectImageResources@CAreaMgr@@QAEHPAVCDDrawSurfaceMgr@@PAVCSymTab@@@Z	areamgr
0x09a830	?GetTail@CSpawnEntry@@QAE?AVCString@@XZ	areamgr
0x09a910	?LoadObjectSoundResources@CAreaMgr@@QAEHPAVCDDrawSurfaceMgr@@PAVCSymTab@@@Z	areamgr
0x09ac20	?LoadObjectAnimResources@CAreaMgr@@QAEHPAVCDDrawSurfaceMgr@@PAVCSymTab@@@Z	areamgr
0x09af30	?InitializeArea1Stage1@CAreaMgr@@QAEHXZ	areamgr
0x09af50	?InitializeArea1Stage2@CAreaMgr@@QAEHXZ	areamgr
0x09af70	?InitializeArea1Stage3@CAreaMgr@@QAEHXZ	areamgr
0x09af90	?InitializeArea1Stage4@CAreaMgr@@QAEHXZ	areamgr
0x09afb0	?InitializeArea2Stage1@CAreaMgr@@QAEHXZ	areamgr
0x09afd0	?InitializeArea2Stage2@CAreaMgr@@QAEHXZ	areamgr
0x09aff0	?InitializeArea2Stage3@CAreaMgr@@QAEHXZ	areamgr
0x09b010	?InitializeArea2Stage4@CAreaMgr@@QAEHXZ	areamgr
0x09b030	?InitializeArea3Stage1@CAreaMgr@@QAEHXZ	areamgr
0x09b050	?InitializeArea3Stage2@CAreaMgr@@QAEHXZ	areamgr
0x09b070	?InitializeArea3Stage3@CAreaMgr@@QAEHXZ	areamgr
0x09b090	?InitializeArea3Stage4@CAreaMgr@@QAEHXZ	areamgr
0x09b0b0	?InitializeArea4Stage1@CAreaMgr@@QAEHXZ	areamgr
0x09b0d0	?InitializeArea4Stage2@CAreaMgr@@QAEHXZ	areamgr
0x09b0f0	?InitializeArea4Stage3@CAreaMgr@@QAEHXZ	areamgr
0x09b110	?InitializeArea4Stage4@CAreaMgr@@QAEHXZ	areamgr
0x09b130	?InitializeArea5Stage1@CAreaMgr@@QAEHXZ	areamgr
0x09b150	?InitializeArea5Stage2@CAreaMgr@@QAEHXZ	areamgr
0x09b170	?InitializeArea5Stage3@CAreaMgr@@QAEHXZ	areamgr
0x09b190	?InitializeArea5Stage4@CAreaMgr@@QAEHXZ	areamgr
0x09b1b0	?InitializeArea6Stage1@CAreaMgr@@QAEHXZ	areamgr
0x09b1d0	?InitializeArea6Stage2@CAreaMgr@@QAEHXZ	areamgr
0x09b1f0	?InitializeArea6Stage3@CAreaMgr@@QAEHXZ	areamgr
0x09b210	?InitializeArea6Stage4@CAreaMgr@@QAEHXZ	areamgr
0x09b230	?InitializeArea7Stage1@CAreaMgr@@QAEHXZ	areamgr
0x09b250	?InitializeArea7Stage2@CAreaMgr@@QAEHXZ	areamgr
0x09b270	?InitializeArea7Stage3@CAreaMgr@@QAEHXZ	areamgr
0x09b290	?InitializeArea7Stage4@CAreaMgr@@QAEHXZ	areamgr
0x09b2b0	?InitializeArea8Stage1@CAreaMgr@@QAEHXZ	areamgr
0x09b2d0	?InitializeArea8Stage2@CAreaMgr@@QAEHXZ	areamgr
0x09b2f0	?InitializeArea8Stage3@CAreaMgr@@QAEHXZ	areamgr
0x09b310	?InitializeArea8Stage4@CAreaMgr@@QAEHXZ	areamgr
0x09b330	?InitializeReservedLevel33@CAreaMgr@@QAEHXZ	areamgr
0x09b350	?InitializeReservedLevel34@CAreaMgr@@QAEHXZ	areamgr
0x09b370	?InitializeReservedLevel35@CAreaMgr@@QAEHXZ	areamgr
0x09b390	?InitializeReservedLevel36@CAreaMgr@@QAEHXZ	areamgr
0x09b3b0	?InitializeTrainingStage1@CAreaMgr@@QAEHXZ	areamgr
0x09b3d0	?InitializeTrainingStage2@CAreaMgr@@QAEHXZ	areamgr
0x09b3f0	?InitializeTrainingStage3@CAreaMgr@@QAEHXZ	areamgr
0x09b410	?InitializeTrainingStage4@CAreaMgr@@QAEHXZ	areamgr
0x09b430	?IsSameWorld@CAreaMgr@@QAEHH@Z	areamgr
0x09b770	_CreateLevelTime	statedispatch
0x09b8b0	??0CLevelTime@@QAE@PAUCGameObject@@@Z	statedispatch
0x09bab0	?Init@CTimer@@QAEPAV1@XZ	spriteloaders
0x09bb00	?LoadTimerSprite@CTimer@@QAEHHH@Z	spriteloaders
0x09bc70	?Reset@CTimer@@QAEXXZ	spriteloaders
0x09bca0	?Tick@CTimer@@QAEHH@Z	spriteloaders
0x09bfa0	?Draw@CTimer@@QAEHPAVCDDrawSurfacePair@@H@Z	spriteloaders
0x09c090	?SetTime@CTimer@@QAEXHH@Z	spriteloaders
0x09c0e0	?AddTime@CTimer@@QAEXHH@Z	spriteloaders
0x09c1c0	?HandleEvent@CTimer@@QAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@H@Z	spriteloaders
0x09c2e0	?Serialize@CTimer@@QAEHPAVCFileMemBase@@@Z	spriteloaders
0x09c650	?Deserialize@CTimer@@QAEHPAVCFileMemBase@@@Z	streamrecordloaders
0x09cab0	?Find@CDDrawWorkerCache@@QAEPAVCObject@@PBD@Z	streamrecordloaders
0x09cdc0	_CreateLightFx	lightfx
0x09cf00	??0CLightFx@@QAE@PAUCGameObject@@@Z	lightfx
0x09d1c0	?FireActivation@CLightFx@@UAEXH@Z	lightfx
0x09d320	?RegisterActs@CLightFx@@SAXXZ	lightfx
0x09d520	?Activate@CLightFx@@QAEXPBD0HH@Z	lightfx
0x09d660	?SerializeMove@CLightFx@@UAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@PAUCGameObject@@@Z	lightfx
0x09d770	?RebindNode@CLightFx@@QAEHXZ	lightfx
0x09d7b0	?AdvanceAnim@CLightFx@@QAEHXZ	lightfx
0x09dad0	?Init@CLightFxMgr@@QAEHPAVCGruntzMgr@@0@Z	lightfxmgr
0x09dc80	?Reset@CLightFxMgr@@QAEXXZ	lightfxmgr
0x09dcb0	?Push@CLightFxMgr@@QAEHPAVCDDrawWorker@@HW4ShadeMode@@@Z	lightfxmgr
0x09dff0	?GruntzLoadGameDlgProc@@YGHPAUHWND__@@IIJ@Z	loadgamemenu
0x09e0b0	?FillGameInfoDialog@@YAXPAUHWND__@@PAVCSaveGame@@@Z	loadgamemenu
0x09e2d0	?LabelGameInfoSlot@@YAXPAUHWND__@@PAUSaveSlot@@HHHH@Z	loadgamemenu
0x09e390	?LoadGameCommand@@YAHPAUHWND__@@HPAVCSaveGame@@@Z	loadgamemenu
0x09e700	??0CMapArrayA@@QAE@XZ	mapmgr
0x09e720	??1CMapArrayA@@QAE@XZ	mapmgr
0x09e740	?Allocate@CMapArrayA@@QAEHI@Z	mapmgr
0x09e7e0	?Free@CMapArrayA@@QAEXXZ	mapmgr
0x09e820	??0CMapArrayB@@QAE@XZ	mapmgr
0x09e840	??1CMapArrayB@@QAE@XZ	mapmgr
0x09e860	?Allocate@CMapArrayB@@QAEHI@Z	mapmgr
0x09e900	?Free@CMapArrayB@@QAEXXZ	mapmgr
0x09e940	??0CMapMgr@@QAE@XZ	mapmgr
0x09e9e0	??1CMapMgr@@QAE@XZ	mapmgr
0x09ea60	?AllocGrid@CMapMgr@@QAEHHHP6AXXZ@Z	mapmgr
0x09ec30	?Reset@CMapMgr@@UAEXXZ	mapmgr
0x09eca0	?Search@CMapMgr@@UAEHHHHHPAXHHH@Z	mapmgr
0x09f010	?Expand@CMapMgr@@QAEHPAUBrickzNode@@HHHH@Z	mapmgr
0x09f370	?Insert@CMapMgr@@QAEHPAUBrickzNode@@@Z	mapmgr
0x09f430	?PopFront@CMapMgr@@QAEPAUBrickzNode@@XZ	mapmgr
0x09f470	?CellPush@CMapMgr@@QAEXPAUBrickzNode@@@Z	mapmgr
0x09f500	?Find@CMapMgr@@QAEPAUBrickzNode@@HH@Z	mapmgr
0x09f540	?FindCellNode@CMapMgr@@QAEPAUBrickzNode@@HH@Z	mapmgr
0x09f590	?Drain@CMapMgr@@QAEXXZ	mapmgr
0x09f5d0	?ResetCells@CMapMgr@@QAEXXZ	mapmgr
0x09f690	?Unlink@CMapMgr@@QAEXPAUBrickzNode@@@Z	mapmgr
0x09f710	?CellPop@CMapMgr@@QAEXPAUBrickzNode@@H@Z	mapmgr
0x09f7f0	?Visit@CMapMgr@@UAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@H@Z	mapmgr
0x09f840	?Save@CMapMgr@@UAEHPAVCFileMemBase@@@Z	mapmgr
0x09f9a0	?Load@CMapMgr@@UAEHPAVCFileMemBase@@@Z	mapmgr
0x09fe10	?SetVersionRect@@YAXXZ	mapmgr
0x09fe50	?LoadGameAssetNamespaces@CMenuState@@UAEHPAVCGruntzMgr@@HH@Z	menustate
0x0a0280	?Init@CChatBox@@QAEXXZ	menustate
0x0a02c0	?ReleaseResources@CMenuState@@UAEXXZ	menustate
0x0a0360	??1CChatBox@@QAE@XZ	chatbox_eh
0x0a03f0	?EnterState@CMenuState@@UAEHW4GameStateId@@@Z	menustate
0x0a05a0	?StartMusic@CMenuState@@QAEXXZ	menustate
0x0a0640	?StopMusicChain@CMenuState@@QAEXXZ	menustate
0x0a06d0	?LeaveState@CMenuState@@UAEHW4GameStateId@@@Z	menustate
0x0a0750	?Render@CMenuState@@UAEHXZ	menustate
0x0a09a0	?InputVirtual@CMenuState@@UAEHXZ	menustate
0x0a0a30	?RestoreDisplay@CMenuState@@UAEHXZ	menustate
0x0a0b90	?OnKeyDown@CMenuState@@UAEHHH@Z	menustate
0x0a0ca0	?OnLButtonDown@CMenuState@@UAEHHHH@Z	menustate
0x0a0ce0	?OnLButtonDblClk@CMenuState@@UAEHHHH@Z	menustate
0x0a0d20	?OnMouseMove@CMenuState@@UAEHHHH@Z	menustate
0x0a0d40	?OnPaint@CMenuState@@UAEHXZ	menustate
0x0a0d80	?BuildVersionString@CMenuState@@QAEXUtagRECT@@@Z	menustate
0x0a1190	?SetMenuTextRect@@YAXXZ	mainmenubuilder
0x0a11d0	?BuildMainMenuTree@@YAHPAVCChatBox@@H@Z	mainmenubuilder
