id	state	path	line	kind	domain	expression	context	notes
62140d3e02d063a3	fixed	src/Gruntz/BootyStateActivate.cpp	1099	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_gruntSprites[i]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
4b8d6b54cf7c7edd	fixed	src/Gruntz/BootyStateActivate.cpp	1126	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_weaponIcons[i]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
f3b8f5677f613ff7	fixed	src/Gruntz/BootyStateActivate.cpp	1158	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_toyIcons[i]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
11acaaafd0e05d86	fixed	src/Gruntz/BootyStateActivate.cpp	1185	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_powerupIcons[i]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
35decf987802b1a6	fixed	src/Gruntz/BootyStateActivate.cpp	1212	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_miscIcons[i]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
89c1bd1f2ff66667	fixed	src/Gruntz/BootyStateActivate.cpp	1217	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_puddleSprites[i]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
6607a2f4d2b919d1	fixed	src/Gruntz/BootyStateActivate.cpp	1220	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_gruntSprites[i]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
3881e8c629291286	fixed	src/Gruntz/BootyStateActivate.cpp	1223	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_weaponIcons[i]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
a34ca2a2be3fd0ab	fixed	src/Gruntz/BootyStateActivate.cpp	1226	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_toyIcons[i]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
bd2f7eb5f044156f	fixed	src/Gruntz/BootyStateActivate.cpp	1229	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_powerupIcons[i]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
0e9e441813d916e7	fixed	src/Gruntz/BootyStateActivate.cpp	1232	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_miscIcons[i]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
b4f8479560af1c3d	reviewed	src/Gruntz/BootyStateActivate.cpp	1240	IDX		pl->m_colorIndex	CShadeTable* tint = g_gameReg->m_spriteFactory->GetSel(IDX(pl->m_colorIndex), 0);	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
9719ee3497a604d1	fixed	src/Gruntz/BootyStateActivate.cpp	1259	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_tabSprites[t]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
b43f54ca5574c4b0	fixed	src/Gruntz/BootyStateActivate.cpp	1274	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_flagSprites[t]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
4657dad4fa28e4d7	fixed	src/Gruntz/BootyStateActivate.cpp	1294	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_tabSprites[t]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
88c498f25e253953	reviewed	src/Gruntz/BootyStateActivate.cpp	1300	IDX		g_gameReg->m_options[QueryGruntSlots()].m_colorIndex	IDX(g_gameReg->m_options[QueryGruntSlots()].m_colorIndex),	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
479eae9b40846217	fixed	src/Gruntz/BootyStateActivate.cpp	1318	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_fortSprite->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
24cfc068d1d21516	fixed	src/Gruntz/BootyStateActivate.cpp	1321	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_fortSprite->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
f0c2db8aaf8edd7d	fixed	src/Gruntz/BootyStateActivate.cpp	1346	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_warlordBooty->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
5956b83dedb6d0c2	fixed	src/Gruntz/BootyStateActivate.cpp	1353	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_warlordBooty->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
3b48d489f7e55044	fixed	src/Gruntz/BootyStateActivate.cpp	1373	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_flagSprites[c]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
88dc150b8f212040	reviewed	src/Gruntz/BootyStateActivate.cpp	1501	IDX	BattleStatRow	BATTLEROW_LAST	for (c = 0; c <= IDX(BATTLEROW_LAST); c++) {	BATTLEROW_LAST supplies the inclusive bound for an integer array-index loop.
501269061b541ef5	reviewed	src/Gruntz/BootyStateActivate.cpp	1502	static_cast-enum	BattleStatRow	c	BattleStatRow row = static_cast<BattleStatRow>(c);	Reviewed individually: each conversion enters a domain from bounded loop, offset, random-choice, or range arithmetic; the arithmetic itself is intentionally integer-valued.
b1603fd6f3fe8714	reviewed	src/Gruntz/BootyStateActivate.cpp	1614	IDX	GruntzCommandId	CMD_RETURN_TO_MENU	m_mgr->ReportError(IDX(CMD_RETURN_TO_MENU), 0x459);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
3c6f9f9531259bd2	reviewed	src/Gruntz/BootyStateActivate.cpp	1615	IDX	ErrorStringId	IDS_RESTORE_GAME	m_mgr->ReportError(IDX(IDS_RESTORE_GAME), 0x459);	Each occurrence uses a retail RT_STRING-backed ErrorStringId at the raw Win32 LoadString/ReportError boundary; former CMD_* aliases were replaced from decoded resource evidence.
8aa03ac44b0366f4	reviewed	src/Gruntz/BootyStateActivate.cpp	1709	IDX	GruntzCommandId	CMD_MAIN_MENU	PostMessageA(g_gameReg->m_gameWnd->m_hwnd, WM_COMMAND, IDX(CMD_MAIN_MENU), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
92dbfaee1980e3f5	reviewed	src/Gruntz/BootyWalkAnim.cpp	49	IDX	QuestLevel	QUESTLEVEL_LAST	if (g_gameReg->m_scoreHud->m_count > IDX(QUESTLEVEL_LAST)) {	All occurrences were inspected: exits are level-number arithmetic, display/save counts, or raw menu API arguments; semantic storage and accessors remain typed.
8ed42b6371387bf1	fixed	src/Gruntz/BootyWalkAnim.cpp	64	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_animSprites[i]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
01b319c509e9cfa3	fixed	src/Gruntz/BootyWalkAnim.cpp	105	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_visSprites[i]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
43fa4ac62b1c6438	fixed	src/Gruntz/BootyWalkAnim.cpp	108	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_animSprites[i]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
ddfad1a8e7d94efb	reviewed	src/Gruntz/BootyWalkAnim.cpp	114	static_cast-enum	WarpLetter	i	switch (static_cast<WarpLetter>(i)) {	Reviewed individually: each conversion enters a domain from bounded loop, offset, random-choice, or range arithmetic; the arithmetic itself is intentionally integer-valued.
dd25539c51704e8b	fixed	src/Gruntz/BootyWalkAnim.cpp	134	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_visSprites[i]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
7ea47c6eea85955c	fixed	src/Gruntz/BootyWalkAnim.cpp	135	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_animSprites[i]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
c8e7a426d52baea8	fixed	src/Gruntz/BootyWalkAnim.cpp	148	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	if (m_stepIndex == 0 && (m_animSprites[0]->m_stateFlags & IDX(SPRITE_STATE_HIDDEN))) {	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
e87f9024414a593b	fixed	src/Gruntz/BootyWalkAnim.cpp	149	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_animSprites[0]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
91f29e591e414d55	fixed	src/Gruntz/BootyWalkAnim.cpp	178	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_visSprites[m_stepIndex]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
45ab6d7d4163368f	reviewed	src/Gruntz/BootyWalkAnim.cpp	185	static_cast-enum	WarpLetter	m_stepIndex	switch (static_cast<WarpLetter>(m_stepIndex)) {	Reviewed individually: each conversion enters a domain from bounded loop, offset, random-choice, or range arithmetic; the arithmetic itself is intentionally integer-valued.
3fb7021f80569bd9	fixed	src/Gruntz/BootyWalkAnim.cpp	220	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_visSprites[m_stepIndex]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
068e7b3aff4d3b08	fixed	src/Gruntz/BootyWalkAnim.cpp	245	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_visSprites[m_stepIndex]->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
870d9fbac679bc9a	fixed	src/Gruntz/BootyWalkAnim.cpp	253	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_animSprites[m_stepIndex]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
d3026417bf56f418	fixed	src/Gruntz/BootyWalkAnim.cpp	272	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_animSprites[m_stepIndex]->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
5acf936ab2b69583	reviewed	src/Gruntz/BrickzCellFlags.cpp	113	IDX	MapCellFlags	CELL_FLAG_REVEALED_POWERUP | CELL_FLAG_SPECIAL	cell->m_flags = IDX(CELL_FLAG_REVEALED_POWERUP | CELL_FLAG_SPECIAL);	The grid flag word contains additional unmodeled retail bits; these exits preserve the known partial flag domain at raw cell-word boundaries.
57568abe708f598c	reviewed	src/Gruntz/BrickzLoad.cpp	123	static_cast-enum	BridgeTileId	tileId	BridgeTileId bridgeTile = static_cast<BridgeTileId>(tileId);	Raw tile IDs enter the bridge domain after the loader has selected the bridge record shape; the loader signature remains the retail integer ABI.
6af98969a7d41071	reviewed	src/Gruntz/BrickzLoad.cpp	125	IDX	BridgeTileId	BRIDGETILE_WATER_UP	tileId = IDX(BRIDGETILE_WATER_UP);	All occurrences cross into raw tile-grid cell values or SetCell/ComputeCellFlags APIs.
f8b8753bb2b59105	reviewed	src/Gruntz/BrickzLoad.cpp	126	IDX	BridgeTileId	BRIDGETILE_WATER_UP	grid->m_tileGrid[grid->m_colOffsets[col] + row] = IDX(BRIDGETILE_WATER_UP);	All occurrences cross into raw tile-grid cell values or SetCell/ComputeCellFlags APIs.
5e4691bb23e42d7b	reviewed	src/Gruntz/BrickzLoad.cpp	128	IDX	BridgeTileId	BRIDGETILE_DEATH_UP	tileId = IDX(BRIDGETILE_DEATH_UP);	All occurrences cross into raw tile-grid cell values or SetCell/ComputeCellFlags APIs.
b9e5c14c36c8b249	reviewed	src/Gruntz/BrickzLoad.cpp	129	IDX	BridgeTileId	BRIDGETILE_DEATH_UP	grid->m_tileGrid[grid->m_colOffsets[col] + row] = IDX(BRIDGETILE_DEATH_UP);	All occurrences cross into raw tile-grid cell values or SetCell/ComputeCellFlags APIs.
5aaa37aad7b2c3fe	reviewed	src/Gruntz/BrickzLoad.cpp	134	static_cast-enum	BrickTileId	tileId	switch (static_cast<BrickTileId>(tileId)) {	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
c017b901b2e3dcd1	reviewed	src/Gruntz/BrickzLoad.cpp	140	IDX		PickA(total, t1, t2, t3, t4)	tileId = IDX(PickA(total, t1, t2, t3, t4));	Audited individually: BrickTileId, TileCollisionKind, PlayerSlot, trigger kind, pickup, and tint values cross raw tile-grid cells, collision-return ABIs, cell-flag APIs, or packed WWD ownership fields.
ef96c9a923f91200	reviewed	src/Gruntz/BrickzLoad.cpp	151	IDX		PickB(total, t1, t2, t3, t4)	tileId = IDX(PickB(total, t1, t2, t3, t4));	Audited individually: BrickTileId, TileCollisionKind, PlayerSlot, trigger kind, pickup, and tint values cross raw tile-grid cells, collision-return ABIs, cell-flag APIs, or packed WWD ownership fields.
5f72212d4eabf557	reviewed	src/Gruntz/BrickzLoad.cpp	166	IDX		PickC(total, t1, t2, t3, t4)	tileId = IDX(PickC(total, t1, t2, t3, t4));	Audited individually: BrickTileId, TileCollisionKind, PlayerSlot, trigger kind, pickup, and tint values cross raw tile-grid cells, collision-return ABIs, cell-flag APIs, or packed WWD ownership fields.
6ad7a9c87b0b59d0	reviewed	src/Gruntz/BzKindDispatch.cpp	9	static_cast-enum	NetConnectionType	mode	NetConnectionType connectionType = static_cast<NetConnectionType>(mode);	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
81c1a5718a05a345	reviewed	src/Gruntz/CheatMgr.cpp	122	IDX	GruntzCommandId	CHEAT_FRAME_RATE_DISPLAY	AddCheat(s_cheat_20c920, IDX(CHEAT_FRAME_RATE_DISPLAY), 1);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
9d88f4f34765d8bb	reviewed	src/Gruntz/CheatMgr.cpp	123	IDX	GruntzCommandId	CHEAT_WORLD_POSITION_DISPLAY	AddCheat(s_cheat_20c918, IDX(CHEAT_WORLD_POSITION_DISPLAY), 1);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
bf7d139fc0543c20	reviewed	src/Gruntz/CheatMgr.cpp	124	IDX	GruntzCommandId	CHEAT_OBJECT_COUNT_DISPLAY	AddCheat(s_cheat_20c90c, IDX(CHEAT_OBJECT_COUNT_DISPLAY), 1);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
